scorer,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK
bodyparts,body_center,body_center,body_left,body_left,body_right,body_right,eye_left,eye_left,eye_right,eye_right,neck_center,neck_center,snout,snout,tail_stem,tail_stem,tail_tip,tail_tip
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/2019-03-15 14-05-01/img0533.png,295.39954665099367,192.87664999601517,298.8909583959823,190.91805316346054,291.14172744978805,194.49462129247328,305.4479999658389,209.99308318486175,302.38237014097086,211.9516800174164,301.5308063007298,205.30948206353557,305.78862550193537,214.25090238606742,292.0784476740533,175.84537319119258,301.0198679965851,142.6343834217886
labeled-data/2019-03-15 14-05-01/img1209.png,262.4686438959823,204.60709524208178,264.9867932135996,200.90393448088003,259.5801785022449,208.8286985098519,276.7628444342214,201.42237698744825,279.3550569670627,204.38490559640968,274.02250547093206,205.7921066856664,280.68819484109537,200.31142875908768,251.95166733416917,191.94228543877156,254.46981665178643,158.539775372731
labeled-data/2019-03-15 14-05-01/img1375.png,359.00629584848986,218.9246595780485,359.00629584848986,214.3774481855032,357.90394157150916,224.09194525139554,371.06329575296616,221.9561338397454,369.89204433367416,224.84981381681973,366.1027015065531,221.1293681320099,374.09477001466314,225.46988809762138,341.91980455528926,218.7179681511146,307.6779248265765,213.75737390470155
labeled-data/2019-03-15 14-05-01/img1885.png,356.1176780140558,147.67498555397822,360.07826554535364,148.84368351403327,351.7025968316256,146.8958535806082,350.728681864913,160.72544610792644,347.48229864253784,159.8164588056614,351.83245216052063,155.33644995878362,348.39128594480286,164.55617831032916,358.52000159861353,131.89756309323485,338.7819916065724,112.5491190878788
labeled-data/2019-03-15 14-05-01/img2303.png,353.287718563542,209.77031604187266,349.08536520633675,213.37233320519147,357.12987020441534,206.76863507244042,350.6462393104416,195.54234824676345,354.1882228543717,195.96258358248403,351.30660912371667,199.98483608152333,352.92751684721014,191.58012936711282,364.7541398667735,213.73253492152332,364.814173486162,182.0948175037067
labeled-data/2019-03-15 14-05-01/img2327.png,359.86043951182336,178.2616089145042,355.4616718129226,181.2639424232777,364.18938550121766,176.23677933881973,347.29253180067843,167.78835248855012,350.01557847142647,164.57655385125753,352.87826856118727,169.0451432596646,344.56948512993034,163.8783367561939,361.1172302829378,194.87917577701802,,
labeled-data/2019-03-15 14-05-01/img2609.png,258.9894209333477,215.90514508180507,262.21329154845205,212.36675050425143,256.1587052713047,220.544373527931,270.62680754396854,219.28627767813413,270.3122835815193,222.6674102744632,265.83031711661806,220.0725875842572,274.5583570745837,220.78026649976792,250.57590493783118,203.166924602612,249.31780908803432,171.63589736707837
labeled-data/2019-03-15 14-05-01/img2718.png,321.005653954068,221.63736368437614,320.6309501976382,217.66550386621984,320.40612794378023,227.10803852825183,335.09451519583,220.96289692280243,335.09451519583,224.7848752383868,330.7479516212438,222.53665269980775,341.0148345474214,222.6115934510937,303.99410341215327,221.8621859382341,272.4440471207608,213.61870329677762
